week,country,nucleotide_diversity,sample_size,year_week,original_month
2022-08-21,Russia,3.4815200963181467e-4,745,2022-W34,2022-08-01
2022-08-28,Russia,3.4815200963181467e-4,745,2022-W35,2022-08-01
2022-09-04,Russia,6.635594596879848e-4,647,2022-W36,2022-09-01
2022-09-11,Russia,6.635594596879848e-4,647,2022-W37,2022-09-01
2022-09-18,Russia,6.635594596879848e-4,647,2022-W38,2022-09-01
2022-09-25,Russia,6.635594596879848e-4,647,2022-W39,2022-09-01
2022-10-02,Russia,8.712898793617467e-4,876,2022-W40,2022-10-01
2022-10-09,Russia,8.712898793617467e-4,876,2022-W41,2022-10-01
2022-10-16,Russia,8.712898793617467e-4,876,2022-W42,2022-10-01
2022-10-23,Russia,8.712898793617467e-4,876,2022-W43,2022-10-01
2022-10-30,Russia,8.712898793617467e-4,876,2022-W44,2022-10-01
2022-11-06,Russia,0.00168502780233837,734,2022-W45,2022-11-01
2022-11-13,Russia,0.00168502780233837,734,2022-W46,2022-11-01
2022-11-20,Russia,0.00168502780233837,734,2022-W47,2022-11-01
2022-11-27,Russia,0.00168502780233837,734,2022-W48,2022-11-01
2022-12-04,Russia,0.00205010064567863,516,2022-W49,2022-12-01
2022-12-11,Russia,0.00205010064567863,516,2022-W50,2022-12-01
2022-12-18,Russia,0.00205010064567863,516,2022-W51,2022-12-01
2022-12-25,Russia,0.00205010064567863,516,2022-W52,2022-12-01
2023-01-01,Russia,0.00294530013343919,243,2023-W01,2023-01-01
2023-01-08,Russia,0.00294530013343919,243,2023-W02,2023-01-01
2023-01-15,Russia,0.00294530013343919,243,2023-W03,2023-01-01
2023-01-22,Russia,0.00294530013343919,243,2023-W04,2023-01-01
2023-01-29,Russia,0.00294530013343919,243,2023-W05,2023-01-01
2023-02-05,Russia,0.00352348189297329,280,2023-W06,2023-02-01
2023-02-12,Russia,0.00352348189297329,280,2023-W07,2023-02-01
2023-02-19,Russia,0.00352348189297329,280,2023-W08,2023-02-01
2023-02-26,Russia,0.00352348189297329,280,2023-W09,2023-02-01
2023-03-05,Russia,0.00198622597070855,373,2023-W10,2023-03-01
2023-03-12,Russia,0.00198622597070855,373,2023-W11,2023-03-01
2023-03-19,Russia,0.00198622597070855,373,2023-W12,2023-03-01
2023-03-26,Russia,0.00198622597070855,373,2023-W13,2023-03-01
2023-04-02,Russia,0.00151804748761951,350,2023-W14,2023-04-01
2023-04-09,Russia,0.00151804748761951,350,2023-W15,2023-04-01
2023-04-16,Russia,0.00151804748761951,350,2023-W16,2023-04-01
2023-04-23,Russia,0.00151804748761951,350,2023-W17,2023-04-01
2023-04-30,Russia,0.00151804748761951,350,2023-W18,2023-04-01
2023-05-07,Russia,0.00118698901263363,270,2023-W19,2023-05-01
2023-05-14,Russia,0.00118698901263363,270,2023-W20,2023-05-01
2023-05-21,Russia,0.00118698901263363,270,2023-W21,2023-05-01
2023-05-28,Russia,0.00118698901263363,270,2023-W22,2023-05-01
2023-06-04,Russia,0.0010402188021693,165,2023-W23,2023-06-01
2023-06-11,Russia,0.0010402188021693,165,2023-W24,2023-06-01
2023-06-18,Russia,0.0010402188021693,165,2023-W25,2023-06-01
2023-06-25,Russia,0.0010402188021693,165,2023-W26,2023-06-01
2023-07-02,Russia,0.00176171178395489,86,2023-W27,2023-07-01
2023-07-09,Russia,0.00176171178395489,86,2023-W28,2023-07-01
2023-07-16,Russia,0.00176171178395489,86,2023-W29,2023-07-01
2023-07-23,Russia,0.00176171178395489,86,2023-W30,2023-07-01
2023-07-30,Russia,0.00176171178395489,86,2023-W31,2023-07-01
2023-08-06,Russia,0.0019092045086053,129,2023-W32,2023-08-01
2023-08-13,Russia,0.0019092045086053,129,2023-W33,2023-08-01
2023-08-20,Russia,0.0019092045086053,129,2023-W34,2023-08-01
2023-08-27,Russia,0.0019092045086053,129,2023-W35,2023-08-01
2023-09-03,Russia,0.00173953000751201,635,2023-W36,2023-09-01
2023-09-10,Russia,0.00173953000751201,635,2023-W37,2023-09-01
2023-09-17,Russia,0.00173953000751201,635,2023-W38,2023-09-01
2023-09-24,Russia,0.00173953000751201,635,2023-W39,2023-09-01
2023-10-01,Russia,0.00181332019196799,833,2023-W40,2023-10-01
2023-10-08,Russia,0.00181332019196799,833,2023-W41,2023-10-01
2023-10-15,Russia,0.00181332019196799,833,2023-W42,2023-10-01
2023-10-22,Russia,0.00181332019196799,833,2023-W43,2023-10-01
2023-10-29,Russia,0.00181332019196799,833,2023-W44,2023-10-01
2023-11-05,Russia,0.00200544479282946,898,2023-W45,2023-11-01
2023-11-12,Russia,0.00200544479282946,898,2023-W46,2023-11-01
2023-11-19,Russia,0.00200544479282946,898,2023-W47,2023-11-01
2023-11-26,Russia,0.00200544479282946,898,2023-W48,2023-11-01
2023-12-03,Russia,0.0031410036336906,703,2023-W49,2023-12-01
2023-12-10,Russia,0.0031410036336906,703,2023-W50,2023-12-01
2023-12-17,Russia,0.0031410036336906,703,2023-W51,2023-12-01
2023-12-24,Russia,0.0031410036336906,703,2023-W52,2023-12-01
2023-12-31,Russia,0.0031410036336906,703,2023-W53,2023-12-01
2024-01-07,Russia,0.00444006976876899,538,2024-W01,2024-01-01
2024-01-14,Russia,0.00444006976876899,538,2024-W02,2024-01-01
2024-01-21,Russia,0.00444006976876899,538,2024-W03,2024-01-01
2024-01-28,Russia,0.00444006976876899,538,2024-W04,2024-01-01
2024-02-04,Russia,0.00269570634896304,591,2024-W05,2024-02-01
2024-02-11,Russia,0.00269570634896304,591,2024-W06,2024-02-01
2024-02-18,Russia,0.00269570634896304,591,2024-W07,2024-02-01
2024-02-25,Russia,0.00269570634896304,591,2024-W08,2024-02-01
2024-03-03,Russia,0.00221844896161316,454,2024-W09,2024-03-01
2024-03-10,Russia,0.00221844896161316,454,2024-W10,2024-03-01
2024-03-17,Russia,0.00221844896161316,454,2024-W11,2024-03-01
2024-03-24,Russia,0.00221844896161316,454,2024-W12,2024-03-01
2024-03-31,Russia,0.00221844896161316,454,2024-W13,2024-03-01
2024-04-07,Russia,0.00159111263096896,520,2024-W14,2024-04-01
2024-04-14,Russia,0.00159111263096896,520,2024-W15,2024-04-01
2024-04-21,Russia,0.00159111263096896,520,2024-W16,2024-04-01
2024-04-28,Russia,0.00159111263096896,520,2024-W17,2024-04-01
2024-05-05,Russia,0.001058178537538,533,2024-W18,2024-05-01
2024-05-12,Russia,0.001058178537538,533,2024-W19,2024-05-01
2024-05-19,Russia,0.001058178537538,533,2024-W20,2024-05-01
2024-05-26,Russia,0.001058178537538,533,2024-W21,2024-05-01
2024-06-02,Russia,0.00108089504006884,320,2024-W22,2024-06-01
2024-06-09,Russia,0.00108089504006884,320,2024-W23,2024-06-01
2024-06-16,Russia,0.00108089504006884,320,2024-W24,2024-06-01
2024-06-23,Russia,0.00108089504006884,320,2024-W25,2024-06-01
2024-06-30,Russia,0.00108089504006884,320,2024-W26,2024-06-01
2024-07-07,Russia,0.00171918203569893,204,2024-W27,2024-07-01
2024-07-14,Russia,0.00171918203569893,204,2024-W28,2024-07-01
2024-07-21,Russia,0.00171918203569893,204,2024-W29,2024-07-01
2024-07-28,Russia,0.00171918203569893,204,2024-W30,2024-07-01
2024-08-04,Russia,0.00167706361138223,379,2024-W31,2024-08-01
2024-08-11,Russia,0.00167706361138223,379,2024-W32,2024-08-01
2024-08-18,Russia,0.00167706361138223,379,2024-W33,2024-08-01
2024-08-25,Russia,0.00167706361138223,379,2024-W34,2024-08-01
2024-09-01,Russia,0.0017686399832855,366,2024-W35,2024-09-01
2024-09-08,Russia,0.0017686399832855,366,2024-W36,2024-09-01
2024-09-15,Russia,0.0017686399832855,366,2024-W37,2024-09-01
2024-09-22,Russia,0.0017686399832855,366,2024-W38,2024-09-01
2024-09-29,Russia,0.0017686399832855,366,2024-W39,2024-09-01
2024-10-06,Russia,0.00158675793894576,69,2024-W40,2024-10-01
2024-10-13,Russia,0.00158675793894576,69,2024-W41,2024-10-01
2024-10-20,Russia,0.00158675793894576,69,2024-W42,2024-10-01
2024-10-27,Russia,0.00158675793894576,69,2024-W43,2024-10-01
2024-11-03,Russia,0.00191966924435533,245,2024-W44,2024-11-01
2024-11-10,Russia,0.00191966924435533,245,2024-W45,2024-11-01
2024-11-17,Russia,0.00191966924435533,245,2024-W46,2024-11-01
2024-11-24,Russia,0.00191966924435533,245,2024-W47,2024-11-01
2024-12-01,Russia,0.00234644711596244,85,2024-W48,2024-12-01
2024-12-08,Russia,0.00234644711596244,85,2024-W49,2024-12-01
2024-12-15,Russia,0.00234644711596244,85,2024-W50,2024-12-01
2024-12-22,Russia,0.00234644711596244,85,2024-W51,2024-12-01
2024-12-29,Russia,0.00234644711596244,85,2024-W52,2024-12-01
2025-01-05,Russia,0.0037866526830861,13,2025-W01,2025-01-01
2025-01-12,Russia,0.0037866526830861,13,2025-W02,2025-01-01
2025-01-19,Russia,0.0037866526830861,13,2025-W03,2025-01-01
2025-01-26,Russia,0.0037866526830861,13,2025-W04,2025-01-01
2025-02-02,Russia,0.00143912465276073,91,2025-W05,2025-02-01
2025-02-09,Russia,0.00143912465276073,91,2025-W06,2025-02-01
2025-02-16,Russia,0.00143912465276073,91,2025-W07,2025-02-01
2025-02-23,Russia,0.00143912465276073,91,2025-W08,2025-02-01
2020-03-01,South Africa,2.2918457881037287e-4,30,2020-W09,2020-03-01
2020-03-08,South Africa,2.2918457881037287e-4,30,2020-W10,2020-03-01
2020-03-15,South Africa,2.2918457881037287e-4,30,2020-W11,2020-03-01
2020-03-22,South Africa,2.2918457881037287e-4,30,2020-W12,2020-03-01
2020-03-29,South Africa,2.2918457881037287e-4,30,2020-W13,2020-03-01
2020-04-05,South Africa,1.9526665244278256e-4,154,2020-W14,2020-04-01
2020-04-12,South Africa,1.9526665244278256e-4,154,2020-W15,2020-04-01
2020-04-19,South Africa,1.9526665244278256e-4,154,2020-W16,2020-04-01
2020-04-26,South Africa,1.9526665244278256e-4,154,2020-W17,2020-04-01
2020-05-03,South Africa,2.2046016655664268e-4,274,2020-W18,2020-05-01
2020-05-10,South Africa,2.2046016655664268e-4,274,2020-W19,2020-05-01
2020-05-17,South Africa,2.2046016655664268e-4,274,2020-W20,2020-05-01
2020-05-24,South Africa,2.2046016655664268e-4,274,2020-W21,2020-05-01
2020-05-31,South Africa,2.2046016655664268e-4,274,2020-W22,2020-05-01
2020-06-07,South Africa,4.582301311190145e-4,261,2020-W23,2020-06-01
2020-06-14,South Africa,4.582301311190145e-4,261,2020-W24,2020-06-01
2020-06-21,South Africa,4.582301311190145e-4,261,2020-W25,2020-06-01
2020-06-28,South Africa,4.582301311190145e-4,261,2020-W26,2020-06-01
2020-07-05,South Africa,3.868896816764256e-4,789,2020-W27,2020-07-01
2020-07-12,South Africa,3.868896816764256e-4,789,2020-W28,2020-07-01
2020-07-19,South Africa,3.868896816764256e-4,789,2020-W29,2020-07-01
2020-07-26,South Africa,3.868896816764256e-4,789,2020-W30,2020-07-01
2020-08-02,South Africa,4.862802165015384e-4,338,2020-W31,2020-08-01
2020-08-09,South Africa,4.862802165015384e-4,338,2020-W32,2020-08-01
2020-08-16,South Africa,4.862802165015384e-4,338,2020-W33,2020-08-01
2020-08-23,South Africa,4.862802165015384e-4,338,2020-W34,2020-08-01
2020-08-30,South Africa,4.862802165015384e-4,338,2020-W35,2020-08-01
2020-09-06,South Africa,4.872264763780801e-4,382,2020-W36,2020-09-01
2020-09-13,South Africa,4.872264763780801e-4,382,2020-W37,2020-09-01
2020-09-20,South Africa,4.872264763780801e-4,382,2020-W38,2020-09-01
2020-09-27,South Africa,4.872264763780801e-4,382,2020-W39,2020-09-01
2020-10-04,South Africa,8.642483769747231e-4,381,2020-W40,2020-10-01
2020-10-11,South Africa,8.642483769747231e-4,381,2020-W41,2020-10-01
2020-10-18,South Africa,8.642483769747231e-4,381,2020-W42,2020-10-01
2020-10-25,South Africa,8.642483769747231e-4,381,2020-W43,2020-10-01
2020-11-01,South Africa,0.00129837372054289,208,2020-W44,2020-11-01
2020-11-08,South Africa,0.00129837372054289,208,2020-W45,2020-11-01
2020-11-15,South Africa,0.00129837372054289,208,2020-W46,2020-11-01
2020-11-22,South Africa,0.00129837372054289,208,2020-W47,2020-11-01
2020-11-29,South Africa,0.00129837372054289,208,2020-W48,2020-11-01
2020-12-06,South Africa,8.554930185759151e-4,232,2020-W49,2020-12-01
2020-12-13,South Africa,8.554930185759151e-4,232,2020-W50,2020-12-01
2020-12-20,South Africa,8.554930185759151e-4,232,2020-W51,2020-12-01
2020-12-27,South Africa,8.554930185759151e-4,232,2020-W52,2020-12-01
2021-01-03,South Africa,8.894272621356977e-4,160,2021-W01,2021-01-01
2021-01-10,South Africa,8.894272621356977e-4,160,2021-W02,2021-01-01
2021-01-17,South Africa,8.894272621356977e-4,160,2021-W03,2021-01-01
2021-01-24,South Africa,8.894272621356977e-4,160,2021-W04,2021-01-01
2021-01-31,South Africa,8.894272621356977e-4,160,2021-W05,2021-01-01
2021-02-07,South Africa,0.00136354757158908,78,2021-W06,2021-02-01
2021-02-14,South Africa,0.00136354757158908,78,2021-W07,2021-02-01
2021-02-21,South Africa,0.00136354757158908,78,2021-W08,2021-02-01
2021-02-28,South Africa,0.00136354757158908,78,2021-W09,2021-02-01
2021-03-07,South Africa,0.00141296396545465,128,2021-W10,2021-03-01
2021-03-14,South Africa,0.00141296396545465,128,2021-W11,2021-03-01
2021-03-21,South Africa,0.00141296396545465,128,2021-W12,2021-03-01
2021-03-28,South Africa,0.00141296396545465,128,2021-W13,2021-03-01
2021-04-04,South Africa,0.00161627253610104,152,2021-W14,2021-04-01
2021-04-11,South Africa,0.00161627253610104,152,2021-W15,2021-04-01
2021-04-18,South Africa,0.00161627253610104,152,2021-W16,2021-04-01
2021-04-25,South Africa,0.00161627253610104,152,2021-W17,2021-04-01
2021-05-02,South Africa,0.00233503367187675,265,2021-W18,2021-05-01
2021-05-09,South Africa,0.00233503367187675,265,2021-W19,2021-05-01
2021-05-16,South Africa,0.00233503367187675,265,2021-W20,2021-05-01
2021-05-23,South Africa,0.00233503367187675,265,2021-W21,2021-05-01
2021-05-30,South Africa,0.00233503367187675,265,2021-W22,2021-05-01
2021-06-06,South Africa,0.00192997400214622,446,2021-W23,2021-06-01
2021-06-13,South Africa,0.00192997400214622,446,2021-W24,2021-06-01
2021-06-20,South Africa,0.00192997400214622,446,2021-W25,2021-06-01
2021-06-27,South Africa,0.00192997400214622,446,2021-W26,2021-06-01
2021-07-04,South Africa,8.066883674208128e-4,435,2021-W27,2021-07-01
2021-07-11,South Africa,8.066883674208128e-4,435,2021-W28,2021-07-01
2021-07-18,South Africa,8.066883674208128e-4,435,2021-W29,2021-07-01
2021-07-25,South Africa,8.066883674208128e-4,435,2021-W30,2021-07-01
2021-08-01,South Africa,7.825171614940004e-4,388,2021-W31,2021-08-01
2021-08-08,South Africa,7.825171614940004e-4,388,2021-W32,2021-08-01
2021-08-15,South Africa,7.825171614940004e-4,388,2021-W33,2021-08-01
2021-08-22,South Africa,7.825171614940004e-4,388,2021-W34,2021-08-01
2021-08-29,South Africa,7.825171614940004e-4,388,2021-W35,2021-08-01
2021-09-05,South Africa,9.596930786120114e-4,394,2021-W36,2021-09-01
2021-09-12,South Africa,9.596930786120114e-4,394,2021-W37,2021-09-01
2021-09-19,South Africa,9.596930786120114e-4,394,2021-W38,2021-09-01
2021-09-26,South Africa,9.596930786120114e-4,394,2021-W39,2021-09-01
2021-10-03,South Africa,0.00133172297472964,264,2021-W40,2021-10-01
2021-10-10,South Africa,0.00133172297472964,264,2021-W41,2021-10-01
2021-10-17,South Africa,0.00133172297472964,264,2021-W42,2021-10-01
2021-10-24,South Africa,0.00133172297472964,264,2021-W43,2021-10-01
2021-10-31,South Africa,0.00133172297472964,264,2021-W44,2021-10-01
2021-11-07,South Africa,0.00202038350685606,451,2021-W45,2021-11-01
2021-11-14,South Africa,0.00202038350685606,451,2021-W46,2021-11-01
2021-11-21,South Africa,0.00202038350685606,451,2021-W47,2021-11-01
2021-11-28,South Africa,0.00202038350685606,451,2021-W48,2021-11-01
2021-12-05,South Africa,9.009097413272444e-4,527,2021-W49,2021-12-01
2021-12-12,South Africa,9.009097413272444e-4,527,2021-W50,2021-12-01
2021-12-19,South Africa,9.009097413272444e-4,527,2021-W51,2021-12-01
2021-12-26,South Africa,9.009097413272444e-4,527,2021-W52,2021-12-01
2022-01-02,South Africa,0.00212338574495444,498,2022-W01,2022-01-01
2022-01-09,South Africa,0.00212338574495444,498,2022-W02,2022-01-01
2022-01-16,South Africa,0.00212338574495444,498,2022-W03,2022-01-01
2022-01-23,South Africa,0.00212338574495444,498,2022-W04,2022-01-01
2022-01-30,South Africa,0.00212338574495444,498,2022-W05,2022-01-01
2022-02-06,South Africa,0.00141252629413824,370,2022-W06,2022-02-01
2022-02-13,South Africa,0.00141252629413824,370,2022-W07,2022-02-01
2022-02-20,South Africa,0.00141252629413824,370,2022-W08,2022-02-01
2022-02-27,South Africa,0.00141252629413824,370,2022-W09,2022-02-01
2022-03-06,South Africa,0.00116675708625948,525,2022-W10,2022-03-01
2022-03-13,South Africa,0.00116675708625948,525,2022-W11,2022-03-01
2022-03-20,South Africa,0.00116675708625948,525,2022-W12,2022-03-01
2022-03-27,South Africa,0.00116675708625948,525,2022-W13,2022-03-01
2022-04-03,South Africa,9.50315195007686e-4,778,2022-W14,2022-04-01
2022-04-10,South Africa,9.50315195007686e-4,778,2022-W15,2022-04-01
2022-04-17,South Africa,9.50315195007686e-4,778,2022-W16,2022-04-01
2022-04-24,South Africa,9.50315195007686e-4,778,2022-W17,2022-04-01
2022-05-01,South Africa,6.624415757151897e-4,780,2022-W18,2022-05-01
2022-05-08,South Africa,6.624415757151897e-4,780,2022-W19,2022-05-01
2022-05-15,South Africa,6.624415757151897e-4,780,2022-W20,2022-05-01
2022-05-22,South Africa,6.624415757151897e-4,780,2022-W21,2022-05-01
2022-05-29,South Africa,6.624415757151897e-4,780,2022-W22,2022-05-01
2022-06-05,South Africa,7.472303384479568e-4,622,2022-W23,2022-06-01
2022-06-12,South Africa,7.472303384479568e-4,622,2022-W24,2022-06-01
2022-06-19,South Africa,7.472303384479568e-4,622,2022-W25,2022-06-01
2022-06-26,South Africa,7.472303384479568e-4,622,2022-W26,2022-06-01
2022-07-03,South Africa,7.551469109959287e-4,381,2022-W27,2022-07-01
2022-07-10,South Africa,7.551469109959287e-4,381,2022-W28,2022-07-01
2022-07-17,South Africa,7.551469109959287e-4,381,2022-W29,2022-07-01
2022-07-24,South Africa,7.551469109959287e-4,381,2022-W30,2022-07-01
2022-07-31,South Africa,7.551469109959287e-4,381,2022-W31,2022-07-01
2022-08-07,South Africa,0.00120543414622848,251,2022-W32,2022-08-01
2022-08-14,South Africa,0.00120543414622848,251,2022-W33,2022-08-01
2022-08-21,South Africa,0.00120543414622848,251,2022-W34,2022-08-01
2022-08-28,South Africa,0.00120543414622848,251,2022-W35,2022-08-01
2022-09-04,South Africa,8.575241597106729e-4,477,2022-W36,2022-09-01
2022-09-11,South Africa,8.575241597106729e-4,477,2022-W37,2022-09-01
2022-09-18,South Africa,8.575241597106729e-4,477,2022-W38,2022-09-01
2022-09-25,South Africa,8.575241597106729e-4,477,2022-W39,2022-09-01
2022-10-02,South Africa,8.816399236833588e-4,652,2022-W40,2022-10-01
2022-10-09,South Africa,8.816399236833588e-4,652,2022-W41,2022-10-01
2022-10-16,South Africa,8.816399236833588e-4,652,2022-W42,2022-10-01
2022-10-23,South Africa,8.816399236833588e-4,652,2022-W43,2022-10-01
2022-10-30,South Africa,8.816399236833588e-4,652,2022-W44,2022-10-01
2022-11-06,South Africa,0.00109162957563068,519,2022-W45,2022-11-01
2022-11-13,South Africa,0.00109162957563068,519,2022-W46,2022-11-01
2022-11-20,South Africa,0.00109162957563068,519,2022-W47,2022-11-01
2022-11-27,South Africa,0.00109162957563068,519,2022-W48,2022-11-01
2022-12-04,South Africa,0.00143264038269011,140,2022-W49,2022-12-01
2022-12-11,South Africa,0.00143264038269011,140,2022-W50,2022-12-01
2022-12-18,South Africa,0.00143264038269011,140,2022-W51,2022-12-01
2022-12-25,South Africa,0.00143264038269011,140,2022-W52,2022-12-01
2023-01-01,South Africa,0.00240828899665027,712,2023-W01,2023-01-01
2023-01-08,South Africa,0.00240828899665027,712,2023-W02,2023-01-01
2023-01-15,South Africa,0.00240828899665027,712,2023-W03,2023-01-01
2023-01-22,South Africa,0.00240828899665027,712,2023-W04,2023-01-01
2023-01-29,South Africa,0.00240828899665027,712,2023-W05,2023-01-01
2023-02-05,South Africa,0.00211186945916874,724,2023-W06,2023-02-01
2023-02-12,South Africa,0.00211186945916874,724,2023-W07,2023-02-01
2023-02-19,South Africa,0.00211186945916874,724,2023-W08,2023-02-01
2023-02-26,South Africa,0.00211186945916874,724,2023-W09,2023-02-01
2023-03-05,South Africa,0.00107233511190346,433,2023-W10,2023-03-01
2023-03-12,South Africa,0.00107233511190346,433,2023-W11,2023-03-01
2023-03-19,South Africa,0.00107233511190346,433,2023-W12,2023-03-01
2023-03-26,South Africa,0.00107233511190346,433,2023-W13,2023-03-01
2023-04-02,South Africa,0.00135199669540227,200,2023-W14,2023-04-01
2023-04-09,South Africa,0.00135199669540227,200,2023-W15,2023-04-01
2023-04-16,South Africa,0.00135199669540227,200,2023-W16,2023-04-01
2023-04-23,South Africa,0.00135199669540227,200,2023-W17,2023-04-01
2023-04-30,South Africa,0.00135199669540227,200,2023-W18,2023-04-01
2023-05-07,South Africa,0.0010485670609659,167,2023-W19,2023-05-01
2023-05-14,South Africa,0.0010485670609659,167,2023-W20,2023-05-01
2023-05-21,South Africa,0.0010485670609659,167,2023-W21,2023-05-01
2023-05-28,South Africa,0.0010485670609659,167,2023-W22,2023-05-01
2023-06-04,South Africa,0.00172204693475316,53,2023-W23,2023-06-01
2023-06-11,South Africa,0.00172204693475316,53,2023-W24,2023-06-01
2023-06-18,South Africa,0.00172204693475316,53,2023-W25,2023-06-01
2023-06-25,South Africa,0.00172204693475316,53,2023-W26,2023-06-01
2023-07-02,South Africa,0.00236321609396881,50,2023-W27,2023-07-01
2023-07-09,South Africa,0.00236321609396881,50,2023-W28,2023-07-01
2023-07-16,South Africa,0.00236321609396881,50,2023-W29,2023-07-01
2023-07-23,South Africa,0.00236321609396881,50,2023-W30,2023-07-01
2023-07-30,South Africa,0.00236321609396881,50,2023-W31,2023-07-01
2023-08-06,South Africa,0.00246912532368192,87,2023-W32,2023-08-01
2023-08-13,South Africa,0.00246912532368192,87,2023-W33,2023-08-01
2023-08-20,South Africa,0.00246912532368192,87,2023-W34,2023-08-01
2023-08-27,South Africa,0.00246912532368192,87,2023-W35,2023-08-01
2023-09-03,South Africa,0.00393339472424033,131,2023-W36,2023-09-01
2023-09-10,South Africa,0.00393339472424033,131,2023-W37,2023-09-01
2023-09-17,South Africa,0.00393339472424033,131,2023-W38,2023-09-01
2023-09-24,South Africa,0.00393339472424033,131,2023-W39,2023-09-01
2023-10-01,South Africa,0.00469558895428616,140,2023-W40,2023-10-01
2023-10-08,South Africa,0.00469558895428616,140,2023-W41,2023-10-01
