date,country,p_distance,sample_size,year_month_day
2022-07-28,Russia,0.007916037777412187,NA,2022-07-28
2022-07-29,Russia,0.007384998594419961,NA,2022-07-29
2022-07-30,Russia,0.006853959411427734,NA,2022-07-30
2022-07-31,Russia,0.006322920228435506,NA,2022-07-31
2022-08-01,Russia,0.00579188104544328,NA,2022-08-01
2022-08-02,Russia,0.005667215501286587,NA,2022-08-02
2022-08-03,Russia,0.005542549957129893,NA,2022-08-03
2022-08-04,Russia,0.0054178844129731995,NA,2022-08-04
2022-08-05,Russia,0.005293218868816505,NA,2022-08-05
2022-08-06,Russia,0.005168553324659812,NA,2022-08-06
2022-08-07,Russia,0.005043887780503118,NA,2022-08-07
2022-08-08,Russia,0.004919222236346425,NA,2022-08-08
2022-08-09,Russia,0.004794556692189731,NA,2022-08-09
2022-08-10,Russia,0.004669891148033038,NA,2022-08-10
2022-08-11,Russia,0.004545225603876345,NA,2022-08-11
2022-08-12,Russia,0.004420560059719651,NA,2022-08-12
2022-08-13,Russia,0.0042958945155629575,NA,2022-08-13
2022-08-14,Russia,0.0041712289714062635,NA,2022-08-14
2022-08-15,Russia,0.00404656342724957,NA,2022-08-15
2022-08-16,Russia,0.003921897883092877,NA,2022-08-16
2022-08-17,Russia,0.003797232338936183,NA,2022-08-17
2022-08-18,Russia,0.00367256679477949,NA,2022-08-18
2022-08-19,Russia,0.003547901250622796,NA,2022-08-19
2022-08-20,Russia,0.0034232357064661024,NA,2022-08-20
2022-08-21,Russia,0.003298570162309409,NA,2022-08-21
2022-08-22,Russia,0.0031739046181527156,NA,2022-08-22
2022-08-23,Russia,0.003049239073996022,NA,2022-08-23
2022-08-24,Russia,0.0029245735298393284,NA,2022-08-24
2022-08-25,Russia,0.002799907985682635,NA,2022-08-25
2022-08-26,Russia,0.0026752424415259417,NA,2022-08-26
2022-08-27,Russia,0.0025505768973692476,NA,2022-08-27
2022-08-28,Russia,0.002425911353212554,NA,2022-08-28
2022-08-29,Russia,0.002301245809055861,NA,2022-08-29
2022-08-30,Russia,0.0021765802648991673,NA,2022-08-30
2022-08-31,Russia,0.0020519147207424737,NA,2022-08-31
2022-09-01,Russia,0.00192724917658578,NA,2022-09-01
2022-09-02,Russia,0.0019545547677895765,NA,2022-09-02
2022-09-03,Russia,0.0019818603589933726,NA,2022-09-03
2022-09-04,Russia,0.002009165950197169,NA,2022-09-04
2022-09-05,Russia,0.0020364715414009655,NA,2022-09-05
2022-09-06,Russia,0.0020637771326047615,NA,2022-09-06
2022-09-07,Russia,0.002091082723808558,NA,2022-09-07
2022-09-08,Russia,0.0021183883150123544,NA,2022-09-08
2022-09-09,Russia,0.002145693906216151,NA,2022-09-09
2022-09-10,Russia,0.002172999497419947,NA,2022-09-10
2022-09-11,Russia,0.0022003050886237434,NA,2022-09-11
2022-09-12,Russia,0.00222761067982754,NA,2022-09-12
2022-09-13,Russia,0.0022549162710313363,NA,2022-09-13
2022-09-14,Russia,0.0022822218622351323,NA,2022-09-14
2022-09-15,Russia,0.002309527453438929,NA,2022-09-15
2022-09-16,Russia,0.0023368330446427252,NA,2022-09-16
2022-09-17,Russia,0.0023641386358465213,NA,2022-09-17
2022-09-18,Russia,0.0023914442270503177,NA,2022-09-18
2022-09-19,Russia,0.002418749818254114,NA,2022-09-19
2022-09-20,Russia,0.0024460554094579102,NA,2022-09-20
2022-09-21,Russia,0.0024733610006617067,NA,2022-09-21
2022-09-22,Russia,0.002500666591865503,NA,2022-09-22
2022-09-23,Russia,0.002527972183069299,NA,2022-09-23
2022-09-24,Russia,0.0025552777742730956,NA,2022-09-24
2022-09-25,Russia,0.002582583365476892,NA,2022-09-25
2022-09-26,Russia,0.002609888956680688,NA,2022-09-26
2022-09-27,Russia,0.0026371945478844846,NA,2022-09-27
2022-09-28,Russia,0.002664500139088281,NA,2022-09-28
2022-09-29,Russia,0.0026918057302920775,NA,2022-09-29
2022-09-30,Russia,0.0027191113214958735,NA,2022-09-30
2022-10-01,Russia,0.00274641691269967,NA,2022-10-01
2022-10-02,Russia,0.00288821294880396,NA,2022-10-02
2022-10-03,Russia,0.0030300089849082507,NA,2022-10-03
2022-10-04,Russia,0.003171805021012541,NA,2022-10-04
2022-10-05,Russia,0.0033136010571168314,NA,2022-10-05
2022-10-06,Russia,0.0034553970932211216,NA,2022-10-06
2022-10-07,Russia,0.0035971931293254118,NA,2022-10-07
2022-10-08,Russia,0.003738989165429702,NA,2022-10-08
2022-10-09,Russia,0.0038807852015339925,NA,2022-10-09
2022-10-10,Russia,0.004022581237638283,NA,2022-10-10
2022-10-11,Russia,0.004164377273742573,NA,2022-10-11
2022-10-12,Russia,0.004306173309846863,NA,2022-10-12
2022-10-13,Russia,0.0044479693459511535,NA,2022-10-13
2022-10-14,Russia,0.004589765382055444,NA,2022-10-14
2022-10-15,Russia,0.004731561418159735,NA,2022-10-15
2022-10-16,Russia,0.004873357454264025,NA,2022-10-16
2022-10-17,Russia,0.005015153490368315,NA,2022-10-17
2022-10-18,Russia,0.005156949526472605,NA,2022-10-18
2022-10-19,Russia,0.005298745562576895,NA,2022-10-19
2022-10-20,Russia,0.005440541598681186,NA,2022-10-20
2022-10-21,Russia,0.0055823376347854765,NA,2022-10-21
2022-10-22,Russia,0.005724133670889767,NA,2022-10-22
2022-10-23,Russia,0.005865929706994058,NA,2022-10-23
2022-10-24,Russia,0.006007725743098347,NA,2022-10-24
2022-10-25,Russia,0.006149521779202638,NA,2022-10-25
2022-10-26,Russia,0.006291317815306927,NA,2022-10-26
2022-10-27,Russia,0.006433113851411218,NA,2022-10-27
2022-10-28,Russia,0.0065749098875155084,NA,2022-10-28
2022-10-29,Russia,0.006716705923619799,NA,2022-10-29
2022-10-30,Russia,0.006858501959724089,NA,2022-10-30
2022-10-31,Russia,0.00700029799582838,NA,2022-10-31
2022-11-01,Russia,0.00714209403193267,NA,2022-11-01
2022-11-02,Russia,0.007290255605821992,NA,2022-11-02
2022-11-03,Russia,0.007438417179711315,NA,2022-11-03
2022-11-04,Russia,0.007586578753600638,NA,2022-11-04
2022-11-05,Russia,0.007734740327489961,NA,2022-11-05
2022-11-06,Russia,0.007882901901379283,NA,2022-11-06
2022-11-07,Russia,0.008031063475268605,NA,2022-11-07
2022-11-08,Russia,0.008179225049157928,NA,2022-11-08
2022-11-09,Russia,0.008327386623047252,NA,2022-11-09
2022-11-10,Russia,0.008475548196936574,NA,2022-11-10
2022-11-11,Russia,0.008623709770825896,NA,2022-11-11
2022-11-12,Russia,0.008771871344715219,NA,2022-11-12
2022-11-13,Russia,0.008920032918604541,NA,2022-11-13
2022-11-14,Russia,0.009068194492493865,NA,2022-11-14
2022-11-15,Russia,0.009216356066383187,NA,2022-11-15
2022-11-16,Russia,0.00936451764027251,NA,2022-11-16
2022-11-17,Russia,0.009512679214161832,NA,2022-11-17
2022-11-18,Russia,0.009660840788051154,NA,2022-11-18
2022-11-19,Russia,0.009809002361940478,NA,2022-11-19
2022-11-20,Russia,0.0099571639358298,NA,2022-11-20
2022-11-21,Russia,0.010105325509719123,NA,2022-11-21
2022-11-22,Russia,0.010253487083608445,NA,2022-11-22
2022-11-23,Russia,0.010401648657497767,NA,2022-11-23
2022-11-24,Russia,0.010549810231387092,NA,2022-11-24
2022-11-25,Russia,0.010697971805276414,NA,2022-11-25
2022-11-26,Russia,0.010846133379165736,NA,2022-11-26
2022-11-27,Russia,0.010994294953055058,NA,2022-11-27
2022-11-28,Russia,0.011142456526944382,NA,2022-11-28
2022-11-29,Russia,0.011290618100833705,NA,2022-11-29
2022-11-30,Russia,0.011438779674723027,NA,2022-11-30
2022-12-01,Russia,0.01158694124861235,NA,2022-12-01
2022-12-02,Russia,0.01184045213425104,NA,2022-12-02
2022-12-03,Russia,0.01209396301988973,NA,2022-12-03
2022-12-04,Russia,0.01234747390552842,NA,2022-12-04
2022-12-05,Russia,0.01260098479116711,NA,2022-12-05
2022-12-06,Russia,0.012854495676805801,NA,2022-12-06
2022-12-07,Russia,0.013108006562444492,NA,2022-12-07
2022-12-08,Russia,0.013361517448083182,NA,2022-12-08
2022-12-09,Russia,0.01361502833372187,NA,2022-12-09
2022-12-10,Russia,0.013868539219360562,NA,2022-12-10
2022-12-11,Russia,0.014122050104999253,NA,2022-12-11
2022-12-12,Russia,0.014375560990637942,NA,2022-12-12
2022-12-13,Russia,0.014629071876276633,NA,2022-12-13
2022-12-14,Russia,0.014882582761915324,NA,2022-12-14
2022-12-15,Russia,0.015136093647554014,NA,2022-12-15
2022-12-16,Russia,0.015389604533192705,NA,2022-12-16
2022-12-17,Russia,0.015643115418831392,NA,2022-12-17
2022-12-18,Russia,0.015896626304470085,NA,2022-12-18
2022-12-19,Russia,0.016150137190108774,NA,2022-12-19
2022-12-20,Russia,0.016403648075747464,NA,2022-12-20
2022-12-21,Russia,0.016657158961386156,NA,2022-12-21
2022-12-22,Russia,0.016910669847024846,NA,2022-12-22
2022-12-23,Russia,0.017164180732663535,NA,2022-12-23
2022-12-24,Russia,0.017417691618302228,NA,2022-12-24
2022-12-25,Russia,0.017671202503940917,NA,2022-12-25
2022-12-26,Russia,0.017924713389579607,NA,2022-12-26
2022-12-27,Russia,0.0181782242752183,NA,2022-12-27
2022-12-28,Russia,0.01843173516085699,NA,2022-12-28
2022-12-29,Russia,0.018685246046495678,NA,2022-12-29
2022-12-30,Russia,0.018938756932134367,NA,2022-12-30
2022-12-31,Russia,0.01919226781777306,NA,2022-12-31
2023-01-01,Russia,0.01944577870341175,NA,2023-01-01
2023-01-02,Russia,0.019662742667807497,NA,2023-01-02
2023-01-03,Russia,0.019879706632203245,NA,2023-01-03
2023-01-04,Russia,0.020096670596598993,NA,2023-01-04
2023-01-05,Russia,0.020313634560994737,NA,2023-01-05
2023-01-06,Russia,0.020530598525390485,NA,2023-01-06
2023-01-07,Russia,0.020747562489786233,NA,2023-01-07
2023-01-08,Russia,0.02096452645418198,NA,2023-01-08
2023-01-09,Russia,0.02118149041857773,NA,2023-01-09
2023-01-10,Russia,0.021398454382973477,NA,2023-01-10
2023-01-11,Russia,0.021615418347369224,NA,2023-01-11
2023-01-12,Russia,0.021832382311764972,NA,2023-01-12
2023-01-13,Russia,0.022049346276160717,NA,2023-01-13
2023-01-14,Russia,0.022266310240556465,NA,2023-01-14
2023-01-15,Russia,0.022483274204952212,NA,2023-01-15
2023-01-16,Russia,0.02270023816934796,NA,2023-01-16
2023-01-17,Russia,0.022917202133743708,NA,2023-01-17
2023-01-18,Russia,0.023134166098139456,NA,2023-01-18
2023-01-19,Russia,0.023351130062535204,NA,2023-01-19
2023-01-20,Russia,0.02356809402693095,NA,2023-01-20
2023-01-21,Russia,0.0237850579913267,NA,2023-01-21
2023-01-22,Russia,0.024002021955722444,NA,2023-01-22
2023-01-23,Russia,0.024218985920118192,NA,2023-01-23
2023-01-24,Russia,0.02443594988451394,NA,2023-01-24
2023-01-25,Russia,0.024652913848909688,NA,2023-01-25
2023-01-26,Russia,0.024869877813305435,NA,2023-01-26
2023-01-27,Russia,0.025086841777701183,NA,2023-01-27
2023-01-28,Russia,0.02530380574209693,NA,2023-01-28
2023-01-29,Russia,0.025520769706492676,NA,2023-01-29
2023-01-30,Russia,0.025737733670888423,NA,2023-01-30
2023-01-31,Russia,0.02595469763528417,NA,2023-01-31
2023-02-01,Russia,0.02617166159967992,NA,2023-02-01
2023-02-02,Russia,0.026407897631892996,NA,2023-02-02
2023-02-03,Russia,0.026644133664106076,NA,2023-02-03
2023-02-04,Russia,0.026880369696319153,NA,2023-02-04
2023-02-05,Russia,0.02711660572853223,NA,2023-02-05
2023-02-06,Russia,0.02735284176074531,NA,2023-02-06
2023-02-07,Russia,0.027589077792958386,NA,2023-02-07
2023-02-08,Russia,0.027825313825171463,NA,2023-02-08
2023-02-09,Russia,0.028061549857384543,NA,2023-02-09
2023-02-10,Russia,0.02829778588959762,NA,2023-02-10
2023-02-11,Russia,0.028534021921810697,NA,2023-02-11
2023-02-12,Russia,0.028770257954023777,NA,2023-02-12
2023-02-13,Russia,0.029006493986236854,NA,2023-02-13
